"Level1","Level2","Level3","Level4","Level5","DisplayOrder"
"AZUAY","CAMILO PONCE ENRIQUEZ","CAMILO PONCE ENRIQUEZ","BELLA RICA",,"1"
"AZUAY","CAMILO PONCE ENRIQUEZ","CAMILO PONCE ENRIQUEZ","CAMILO PONCE ENRIQUEZ",,"2"
"AZUAY","CAMILO PONCE ENRIQUEZ","CAMILO PONCE ENRIQUEZ","SAN ALFONSO",,"3"
"AZUAY","CAMILO PONCE ENRIQUEZ","CAMILO PONCE ENRIQUEZ","SAN GERARDO",,"4"
"AZUAY","CAMILO PONCE ENRIQUEZ","CAMILO PONCE ENRIQUEZ","SANTA MARTHA",,"5"
"AZUAY","CAMILO PONCE ENRIQUEZ","CAMILO PONCE ENRIQUEZ","ZHUMIRAL",,"6"
"AZUAY","CAMILO PONCE ENRIQUEZ","EL CARMEN DE PIJILI",,,"7"
"AZUAY","CHORDELEG","CHORDELEG",,,"8"
"AZUAY","CHORDELEG","LA UNION",,,"9"
"AZUAY","CHORDELEG","LUIS GALARZA O. (DELEGSOL)",,,"10"
"AZUAY","CHORDELEG","PRINCIPAL",,,"11"
"AZUAY","CHORDELEG","SAN MARTIN DE PUZHIO",,,"12"
"AZUAY","CUENCA","BAÑOS","BAÑOS",,"13"
"AZUAY","CUENCA","BAÑOS","COCHAPAMBA",,"14"
"AZUAY","CUENCA","BELLAVISTA",,,"15"
"AZUAY","CUENCA","CAÑARIBAMBA",,,"16"
"AZUAY","CUENCA","CHAUCHA / ANGAS","CASCAJO",,"17"
"AZUAY","CUENCA","CHAUCHA / ANGAS","CEDRO",,"18"
"AZUAY","CUENCA","CHAUCHA / ANGAS","CHAUCHA /ANGAS",,"19"
"AZUAY","CUENCA","CHAUCHA / ANGAS","SAN ANTONIO",,"20"
"AZUAY","CUENCA","CHECA JIDCAY",,,"21"
"AZUAY","CUENCA","CHIQUINTAD",,,"22"
"AZUAY","CUENCA","CUMBE",,,"23"
"AZUAY","CUENCA","EL BATAN",,,"24"
"AZUAY","CUENCA","EL VECINO","EL VECINO",,"25"
"AZUAY","CUENCA","EL VECINO","LA CATÓLICA",,"26"
"AZUAY","CUENCA","EL VECINO","MIRAFLORES",,"27"
"AZUAY","CUENCA","HERMANO MIGUEL","EL PROGRESO",,"28"
"AZUAY","CUENCA","HERMANO MIGUEL","HERMANO MIGUEL",,"29"
"AZUAY","CUENCA","HERMANO MIGUEL","UNCOVIA",,"30"
"AZUAY","CUENCA","HUAYNACAPAC",,,"31"
"AZUAY","CUENCA","LLACAO",,,"32"
"AZUAY","CUENCA","MACHANGARA","CAPULISPAMBA",,"33"
"AZUAY","CUENCA","MACHANGARA","CHALLUABAMBA MACHANGARA",,"34"
"AZUAY","CUENCA","MACHANGARA","MACHÁNGARA",,"35"
"AZUAY","CUENCA","MACHANGARA","OCHOA LEON",,"36"
"AZUAY","CUENCA","MACHANGARA","QUINTA CHICA",,"37"
"AZUAY","CUENCA","MOLLETURO","ABDON CALDERÓN",,"38"
"AZUAY","CUENCA","MOLLETURO","AGUAS CALIENTES",,"39"
"AZUAY","CUENCA","MOLLETURO","CAYMATAN",,"40"
"AZUAY","CUENCA","MOLLETURO","ESTERO PIEDRA",,"41"
"AZUAY","CUENCA","MOLLETURO","FLOR Y SELVA",,"42"
"AZUAY","CUENCA","MOLLETURO","JESUS DEL GRAN PODER",,"43"
"AZUAY","CUENCA","MOLLETURO","MOLLETURO",,"44"
"AZUAY","CUENCA","MOLLETURO","SAN JOSE DE RECREO",,"45"
"AZUAY","CUENCA","MOLLETURO","TAMARINDO",,"46"
"AZUAY","CUENCA","MOLLETURO","ZHAGAL",,"47"
"AZUAY","CUENCA","MONAY",,,"48"
"AZUAY","CUENCA","MULTI / NULTI","CHALLUABAMBA NULTI",,"49"
"AZUAY","CUENCA","MULTI / NULTI","MULTI / NULTI",,"50"
"AZUAY","CUENCA","OCTAVIO CORDERO PALACIOS",,,"51"
"AZUAY","CUENCA","PACCHA",,,"52"
"AZUAY","CUENCA","QUINGEO","MONJAS",,"53"
"AZUAY","CUENCA","QUINGEO","PIRICOCHA",,"54"
"AZUAY","CUENCA","QUINGEO","QUINGEO",,"55"
"AZUAY","CUENCA","RAMIREZ DAVALOS",,,"56"
"AZUAY","CUENCA","RICAURTE","LA DOLOROSA",,"57"
"AZUAY","CUENCA","RICAURTE","RICAURTE",,"58"
"AZUAY","CUENCA","SAGRARIO",,,"59"
"AZUAY","CUENCA","SAN BLAS",,,"60"
"AZUAY","CUENCA","SAN JOAQUIN","BARABON",,"61"
"AZUAY","CUENCA","SAN JOAQUIN","SAN JOAQUIN",,"62"
"AZUAY","CUENCA","SAN SEBASTIAN","SAN PEDRO DEL CEBOLLAR",,"63"
"AZUAY","CUENCA","SAN SEBASTIAN","SAN SEBASTIAN",,"64"
"AZUAY","CUENCA","SANTA ANA",,,"65"
"AZUAY","CUENCA","SAYAUSI","BELLAVISTA",,"66"
"AZUAY","CUENCA","SAYAUSI","SAN MIGUEL",,"67"
"AZUAY","CUENCA","SAYAUSI","SAYAUSI",,"68"
"AZUAY","CUENCA","SIDCAY","ALTOS DE MACHANGARA",,"69"
"AZUAY","CUENCA","SIDCAY","BIBIN",,"70"
"AZUAY","CUENCA","SIDCAY","SIDCAY",,"71"
"AZUAY","CUENCA","SININCAY","CRUCE DEL CARMEN",,"72"
"AZUAY","CUENCA","SININCAY","SAN JOSE DE BALZAY",,"73"
"AZUAY","CUENCA","SININCAY","SININCAY",,"74"
"AZUAY","CUENCA","SUCRE",,,"75"
"AZUAY","CUENCA","TARQUI","GULLANZHAPA",,"76"
"AZUAY","CUENCA","TARQUI","TARQUI",,"77"
"AZUAY","CUENCA","TARQUI","TUTUPALI BAJO",,"78"
"AZUAY","CUENCA","TOTORACOCHA",,,"79"
"AZUAY","CUENCA","TURI",,,"80"
"AZUAY","CUENCA","VALLE","CHILCAPAMBA",,"81"
"AZUAY","CUENCA","VALLE","GUALALCAY",,"82"
"AZUAY","CUENCA","VALLE","VALLE",,"83"
"AZUAY","CUENCA","VICTORIA DEL PORTETE",,,"84"
"AZUAY","CUENCA","YANUNCAY","CDLA SIMON BOLIVAR",,"85"
"AZUAY","CUENCA","YANUNCAY","MISICATA",,"86"
"AZUAY","CUENCA","YANUNCAY","YANUNCAY",,"87"
"AZUAY","EL PAN","EL PAN",,,"88"
"AZUAY","EL PAN","SAN VICENTE","LA MERCED",,"89"
"AZUAY","EL PAN","SAN VICENTE","SAN VICENTE",,"90"
"AZUAY","EL PAN","SAN VICENTE","SANTA TERESITA",,"91"
"AZUAY","GIRON","ASUNCION","LA ASUNCION",,"92"
"AZUAY","GIRON","ASUNCION","LENTAG",,"93"
"AZUAY","GIRON","GIRON",,,"94"
"AZUAY","GIRON","SAN GERARDO",,,"95"
"AZUAY","GUACHAPALA","GUACHAPALA","GUACHAPALA",,"96"
"AZUAY","GUACHAPALA","GUACHAPALA","SACRE",,"97"
"AZUAY","GUALACEO","DANIEL CORDOVA TORAL",,,"98"
"AZUAY","GUALACEO","GUALACEO","BULLCAY",,"99"
"AZUAY","GUALACEO","GUALACEO","GUALACEO",,"100"
"AZUAY","GUALACEO","JADAN","EL CARMEN",,"101"
"AZUAY","GUALACEO","JADAN","JADAN",,"102"
"AZUAY","GUALACEO","JADAN","SANTA ROSA DE CHICHIN",,"103"
"AZUAY","GUALACEO","LUIS CORDERO VEGA",,,"104"
"AZUAY","GUALACEO","MARIANO MORENO/CALLASAY","CERTAG",,"105"
"AZUAY","GUALACEO","MARIANO MORENO/CALLASAY","MARIANO MORENO/CALLASAY",,"106"
"AZUAY","GUALACEO","REMIGIO CRESPO TORAL",,,"107"
"AZUAY","GUALACEO","SAN JUAN",,,"108"
"AZUAY","GUALACEO","SIMON BOLIVAR",,,"109"
"AZUAY","GUALACEO","ZHIDMAD","SAN JOSE DE LALCOTE",,"110"
"AZUAY","GUALACEO","ZHIDMAD","ZHIDMAD",,"111"
"AZUAY","NABON","COCHAPATA","COCHAPATA",,"112"
"AZUAY","NABON","COCHAPATA","ÑAMARIN",,"113"
"AZUAY","NABON","EL PROGRESO",,,"114"
"AZUAY","NABON","NABON","CHUNASANA",,"115"
"AZUAY","NABON","NABON","NABON",,"116"
"AZUAY","NABON","NABON","RAÑAS",,"117"
"AZUAY","NABON","NABON","ZHIÑA",,"118"
"AZUAY","NABON","NIEVES","LA PAZ",,"119"
"AZUAY","NABON","NIEVES","LAS NIEVES",,"120"
"AZUAY","OÑA","OÑA","MORAS LOMA",,"121"
"AZUAY","OÑA","OÑA","OÑA",,"122"
"AZUAY","OÑA","SUSUDEL",,,"123"
"AZUAY","PAUTE","BULAN / J. VICTOR IZQUIERDO",,,"124"
"AZUAY","PAUTE","CHICAN / GUILLERMO ORTEGA","CHICAN /G. ORTEGA",,"125"
"AZUAY","PAUTE","CHICAN / GUILLERMO ORTEGA","UZHUPUD",,"126"
"AZUAY","PAUTE","DUG-DUG","DUG - DUG",,"127"
"AZUAY","PAUTE","DUG-DUG","LAZUL",,"128"
"AZUAY","PAUTE","EL CABO",,,"129"
"AZUAY","PAUTE","GUARAINAC","GUARAINAC",,"130"
"AZUAY","PAUTE","GUARAINAC","JUNTAS",,"131"
"AZUAY","PAUTE","PAUTE","PAUTE",,"132"
"AZUAY","PAUTE","PAUTE","VILLAFLOR",,"133"
"AZUAY","PAUTE","PAUTE","ZHUMIR",,"134"
"AZUAY","PAUTE","SAN CRISTOBAL","GUACHUN",,"135"
"AZUAY","PAUTE","SAN CRISTOBAL","SAN CRISTOBAL",,"136"
"AZUAY","PAUTE","TOMEBAMBA",,,"137"
"AZUAY","PUCARA","PUCARA","CALIGUIÑA",,"138"
"AZUAY","PUCARA","PUCARA","CERRO NEGRO",,"139"
"AZUAY","PUCARA","PUCARA","GRAMALOTE",,"140"
"AZUAY","PUCARA","PUCARA","LA DOLOROSA",,"141"
"AZUAY","PUCARA","PUCARA","LAS PALMAS",,"142"
"AZUAY","PUCARA","PUCARA","PELINCAY",,"143"
"AZUAY","PUCARA","PUCARA","PUCARA",,"144"
"AZUAY","PUCARA","PUCARA","SAN ANTONIO DE ÑUGRO",,"145"
"AZUAY","PUCARA","PUCARA","SANTA CECILIA",,"146"
"AZUAY","PUCARA","PUCARA","SARAYUNGA",,"147"
"AZUAY","PUCARA","SAN RAFAEL DE SHARUG","GUARUMAL",,"148"
"AZUAY","PUCARA","SAN RAFAEL DE SHARUG","SAN RAFAEL DE SHARUG",,"149"
"AZUAY","SAN FERNANDO","CHUMBLIN",,,"150"
"AZUAY","SAN FERNANDO","SAN FERNANDO",,,"151"
"AZUAY","SANTA ISABEL","ABDON CALDERON / LA UNION",,,"152"
"AZUAY","SANTA ISABEL","SAN SALVADOR DE CAÑARIBAMBA",,,"153"
"AZUAY","SANTA ISABEL","SANTA ISABEL","JUBONES",,"154"
"AZUAY","SANTA ISABEL","SANTA ISABEL","SANTA ISABEL",,"155"
"AZUAY","SANTA ISABEL","SHAGLLI","HUERTAS",,"156"
"AZUAY","SANTA ISABEL","SHAGLLI","PUCULCAY",,"157"
"AZUAY","SANTA ISABEL","SHAGLLI","SHAGLLI",,"158"
"AZUAY","SEVILLA DE ORO","AMALUZA","AMALUZA",,"159"
"AZUAY","SEVILLA DE ORO","AMALUZA","SANTA RITA",,"160"
"AZUAY","SEVILLA DE ORO","PALMAS","JURUPILLOS",,"161"
"AZUAY","SEVILLA DE ORO","PALMAS","PALMAS",,"162"
"AZUAY","SEVILLA DE ORO","PALMAS","SANTA ROSA",,"163"
"AZUAY","SEVILLA DE ORO","SEVILLA DE ORO","CAIGUAS",,"164"
"AZUAY","SEVILLA DE ORO","SEVILLA DE ORO","CHIMUL",,"165"
"AZUAY","SEVILLA DE ORO","SEVILLA DE ORO","SEVILLA DE ORO",,"166"
"AZUAY","SIGSIG","CUTCHIL",,,"167"
"AZUAY","SIGSIG","GIMA",,,"168"
"AZUAY","SIGSIG","GUEL",,,"169"
"AZUAY","SIGSIG","LUDO","BUENA VISTA",,"170"
"AZUAY","SIGSIG","LUDO","HATOBOLO",,"171"
"AZUAY","SIGSIG","LUDO","LUDO",,"172"
"AZUAY","SIGSIG","SAN BARTOLOME","LA LIBERTAD",,"173"
"AZUAY","SIGSIG","SAN BARTOLOME","SAN BARTOLOMÉ",,"174"
"AZUAY","SIGSIG","SAN BARTOLOME","SIGSIGLLANO",,"175"
"AZUAY","SIGSIG","SAN JOSE DE RARANGA","LA ESMERALDA",,"176"
"AZUAY","SIGSIG","SAN JOSE DE RARANGA","SAN JOSE DE RARANGA",,"177"
"AZUAY","SIGSIG","SIGSIG","PIRUNCAY",,"178"
"AZUAY","SIGSIG","SIGSIG","SIGSIG",,"179"
"BOLIVAR","CALUMA","CALUMA / SAN ANTONIO/","CALUMA /SAN ANTONIO",,"180"
"BOLIVAR","CALUMA","CALUMA / SAN ANTONIO/","PASAGUA",,"181"
"BOLIVAR","CALUMA","CALUMA / SAN ANTONIO/","SAN PABLO DE PITA",,"182"
"BOLIVAR","CALUMA","CALUMA / SAN ANTONIO/","YATUVI",,"183"
"BOLIVAR","CHILLANES","CHILLANES","ACHIN",,"184"
"BOLIVAR","CHILLANES","CHILLANES","ARRAYANPAMBA",,"185"
"BOLIVAR","CHILLANES","CHILLANES","CHILLANES",,"186"
"BOLIVAR","CHILLANES","CHILLANES","PALMIRA",,"187"
"BOLIVAR","CHILLANES","CHILLANES","SAN JOSÉ DE GUAYABAL",,"188"
"BOLIVAR","CHILLANES","CHILLANES","SAN VICENTE DE POROTOPAMBA",,"189"
"BOLIVAR","CHILLANES","CHILLANES","SANTA ROSA DE CERRITOS",,"190"
"BOLIVAR","CHILLANES","CHILLANES","UNDUSHI",,"191"
"BOLIVAR","CHILLANES","SAN JOSE DE TAMBO","ANGELICA",,"192"
"BOLIVAR","CHILLANES","SAN JOSE DE TAMBO","JUNTA NUEVA",,"193"
"BOLIVAR","CHILLANES","SAN JOSE DE TAMBO","SAN JOSE DE TAMBO",,"194"
"BOLIVAR","CHILLANES","SAN JOSE DE TAMBO","STA ROSA DE AGUA CLARA",,"195"
"BOLIVAR","CHILLANES","SAN JOSE DE TAMBO","VALPARAISO",,"196"
"BOLIVAR","CHIMBO","ASUNCION",,,"197"
"BOLIVAR","CHIMBO","MAGDALENA/CHAPACOTO",,,"198"
"BOLIVAR","CHIMBO","SAN JOSE DE CHIMBO",,,"199"
"BOLIVAR","CHIMBO","SAN SEBASTIAN",,,"200"
"BOLIVAR","CHIMBO","TELIMBELA","TABLAS LA FLORIDA",,"201"
"BOLIVAR","CHIMBO","TELIMBELA","TELIMBELA",,"202"
"BOLIVAR","CHIMBO","TELIMBELA","UNION DE TIANDIAGOTE",,"203"
"BOLIVAR","ECHEANDIA","ECHEANDIA","ECHEANDIA",,"204"
"BOLIVAR","ECHEANDIA","ECHEANDIA","SABANETILLAS",,"205"
"BOLIVAR","GUARANDA","ANGEL POLIVIO CHAVEZ","ANGEL POLIVIO CHAVEZ",,"206"
"BOLIVAR","GUARANDA","ANGEL POLIVIO CHAVEZ","GUACHANA",,"207"
"BOLIVAR","GUARANDA","ANGEL POLIVIO CHAVEZ","SAN JUAN DE LLULLUNDONGO",,"208"
"BOLIVAR","GUARANDA","FACUNDO VELA","EL PORVENIR",,"209"
"BOLIVAR","GUARANDA","FACUNDO VELA","FACUNDO VELA",,"210"
"BOLIVAR","GUARANDA","GABRIEL I VEINTIMILLA","GABRIEL I VEINTIMILLA",,"211"
"BOLIVAR","GUARANDA","GABRIEL I VEINTIMILLA","INTI CHURI - CASAICHE",,"212"
"BOLIVAR","GUARANDA","GUANUJO","CUATRO ESQUINAS",,"213"
"BOLIVAR","GUARANDA","GUANUJO","GUANUJO",,"214"
"BOLIVAR","GUARANDA","GUANUJO","PACHAKUTIK",,"215"
"BOLIVAR","GUARANDA","JULIO E MORENO","JULIO MORENO",,"216"
"BOLIVAR","GUARANDA","JULIO E MORENO","RODEOPAMBA",,"217"
"BOLIVAR","GUARANDA","JULIO E MORENO","TABLAS CHICO - EL TOPE",,"218"
"BOLIVAR","GUARANDA","SALINAS","CHAZOJUAN",,"219"
"BOLIVAR","GUARANDA","SALINAS","GRAMALOTE",,"220"
"BOLIVAR","GUARANDA","SALINAS","LA PALMA",,"221"
"BOLIVAR","GUARANDA","SALINAS","SALINAS",,"222"
"BOLIVAR","GUARANDA","SAN LORENZO",,,"223"
"BOLIVAR","GUARANDA","SAN LUIS DE PAMBIL","JILIMBÍ",,"224"
"BOLIVAR","GUARANDA","SAN LUIS DE PAMBIL","SAN FERNANDO",,"225"
"BOLIVAR","GUARANDA","SAN LUIS DE PAMBIL","SAN LUIS DE PAMBIL",,"226"
"BOLIVAR","GUARANDA","SAN SIMON","GRADAS",,"227"
"BOLIVAR","GUARANDA","SAN SIMON","SAN SIMON",,"228"
"BOLIVAR","GUARANDA","SANTA FE",,,"229"
"BOLIVAR","GUARANDA","SIMIATUG","INGAPIRCA",,"230"
"BOLIVAR","GUARANDA","SIMIATUG","MINDINA",,"231"
"BOLIVAR","GUARANDA","SIMIATUG","SANTA TERESA",,"232"
"BOLIVAR","GUARANDA","SIMIATUG","SIMIATUG",,"233"
"BOLIVAR","GUARANDA","SIMIATUG","TALAHUA",,"234"
"BOLIVAR","LAS NAVES","LAS MERCEDES",,,"235"
"BOLIVAR","LAS NAVES","LAS NAVES","JERUSALEN",,"236"
"BOLIVAR","LAS NAVES","LAS NAVES","LAS NAVES",,"237"
"BOLIVAR","SAN MIGUEL","BALZAPAMBA",,,"238"
"BOLIVAR","SAN MIGUEL","BILOVAN","BILOVAN",,"239"
"BOLIVAR","SAN MIGUEL","BILOVAN","LAS GUARDIAS",,"240"
"BOLIVAR","SAN MIGUEL","BILOVAN","MATAPALO",,"241"
"BOLIVAR","SAN MIGUEL","BILOVAN","SAN JORGE",,"242"
"BOLIVAR","SAN MIGUEL","REGULO DE MORA",,,"243"
"BOLIVAR","SAN MIGUEL","SAN MIGUEL","QUISACOTO",,"244"
"BOLIVAR","SAN MIGUEL","SAN MIGUEL","SAN MIGUEL",,"245"
"BOLIVAR","SAN MIGUEL","SAN PABLO DE ATENAS","GUAMALÁN",,"246"
"BOLIVAR","SAN MIGUEL","SAN PABLO DE ATENAS","SAN PABLO DE ATENAS",,"247"
"BOLIVAR","SAN MIGUEL","SAN VICENTE",,,"248"
"BOLIVAR","SAN MIGUEL","SANTIAGO","SANTIAGO",,"249"
"BOLIVAR","SAN MIGUEL","SANTIAGO","TOTORAS",,"250"
"CARCHI","BOLIVAR","BOLIVAR","ALOOR",,"251"
"CARCHI","BOLIVAR","BOLIVAR","BOLIVAR",,"252"
"CARCHI","BOLIVAR","BOLIVAR","CUESACA",,"253"
"CARCHI","BOLIVAR","GARCIA MORENO","EL TAMBO",,"254"
"CARCHI","BOLIVAR","GARCIA MORENO","GARCIA MORENO",,"255"
"CARCHI","BOLIVAR","LOS ANDES","CUNQUER",,"256"
"CARCHI","BOLIVAR","LOS ANDES","LOS ANDES",,"257"
"CARCHI","BOLIVAR","LOS ANDES","PIQUIUCHO",,"258"
"CARCHI","BOLIVAR","MONTEOLIVO","EL MOTILON",,"259"
"CARCHI","BOLIVAR","MONTEOLIVO","MONTEOLIVO",,"260"
"CARCHI","BOLIVAR","MONTEOLIVO","PUEBLO NUEVO",,"261"
"CARCHI","BOLIVAR","SAN RAFAEL","CALDERA",,"262"
"CARCHI","BOLIVAR","SAN RAFAEL","SAN RAFAEL",,"263"
"CARCHI","BOLIVAR","SAN VICENTE DE PUSIR","PUSIR GRANDE",,"264"
"CARCHI","BOLIVAR","SAN VICENTE DE PUSIR","SAN VICENTE DE PUSIR",,"265"
"CARCHI","BOLIVAR","SAN VICENTE DE PUSIR","TUMBATÚ",,"266"
"CARCHI","ESPEJO","27 DE SEPTIEMBRE",,,"267"
"CARCHI","ESPEJO","EL ANGEL","EL ANGEL",,"268"
"CARCHI","ESPEJO","EL ANGEL","INGUEZA",,"269"
"CARCHI","ESPEJO","EL GOALTAL / LAS JUNTAS","CORAZON DE MUNDO NUEVO",,"270"
"CARCHI","ESPEJO","EL GOALTAL / LAS JUNTAS","EL GOALTAL / LAS JUNTAS",,"271"
"CARCHI","ESPEJO","LA LIBERTAD",,,"272"
"CARCHI","ESPEJO","SAN ISIDRO",,,"273"
"CARCHI","MIRA","JIJON Y CAAMAÑO","JIJON Y CAAMAÑO",,"274"
"CARCHI","MIRA","JIJON Y CAAMAÑO","RIO VERDE",,"275"
"CARCHI","MIRA","JUAN MONTALVO","JUAN MONTALVO",,"276"
"CARCHI","MIRA","JUAN MONTALVO","SANTIAGUILLO",,"277"
"CARCHI","MIRA","LA CONCEPCION","LA CONCEPCION",,"278"
"CARCHI","MIRA","LA CONCEPCION","NARANJITO",,"279"
"CARCHI","MIRA","LA CONCEPCION","PALO BLANCO",,"280"
"CARCHI","MIRA","LA CONCEPCION","SANTA LUCIA",,"281"
"CARCHI","MIRA","MIRA","HATO DE MIRA",,"282"
"CARCHI","MIRA","MIRA","MASCARILLA",,"283"
"CARCHI","MIRA","MIRA","MIRA",,"284"
"CARCHI","MONTUFAR","CHITAN DE NAVARRETES",,,"285"
"CARCHI","MONTUFAR","CRISTOBAL COLON",,,"286"
"CARCHI","MONTUFAR","FERNANDEZ SALVADOR","FERNANDEZ SALVADOR",,"287"
"CARCHI","MONTUFAR","FERNANDEZ SALVADOR","SAN FRANCISCO DE LA LINEA ROJA",,"288"
"CARCHI","MONTUFAR","GONZALEZ SUAREZ",,,"289"
"CARCHI","MONTUFAR","LA PAZ",,,"290"
"CARCHI","MONTUFAR","PIARTAL",,,"291"
"CARCHI","MONTUFAR","SAN JOSE","CANCHAGUANO",,"292"
"CARCHI","MONTUFAR","SAN JOSE","EL CAPULÍ",,"293"
"CARCHI","MONTUFAR","SAN JOSE","SAN JOSE",,"294"
"CARCHI","SAN PEDRO DE HUACA","HUACA","CUASPUD",,"295"
"CARCHI","SAN PEDRO DE HUACA","HUACA","HUACA",,"296"
"CARCHI","SAN PEDRO DE HUACA","MARISCAL SUCRE",,,"297"
"CARCHI","TULCAN","EL CARMELO/EL PUN/",,,"298"
"CARCHI","TULCAN","EL CHICAL","EL CHICAL",,"299"
"CARCHI","TULCAN","EL CHICAL","SAN MARCOS",,"300"
"CARCHI","TULCAN","GONZALEZ SUAREZ","CHAPUEL",,"301"
"CARCHI","TULCAN","GONZALEZ SUAREZ","EL BOSQUE",,"302"
"CARCHI","TULCAN","GONZALEZ SUAREZ","GONZALEZ SUAREZ",,"303"
"CARCHI","TULCAN","JULIO ANDRADE",,,"304"
"CARCHI","TULCAN","MALDONADO","CHILMA ALTO",,"305"
"CARCHI","TULCAN","MALDONADO","MALDONADO",,"306"
"CARCHI","TULCAN","PIOTER",,,"307"
"CARCHI","TULCAN","SANTA MARTHA DE CUBA",,,"308"
"CARCHI","TULCAN","TOBAR DONOSO","EL BABOSO",,"309"
"CARCHI","TULCAN","TOBAR DONOSO","TOBAR DONOSO",,"310"
"CARCHI","TULCAN","TUFIÑO",,,"311"
"CARCHI","TULCAN","TULCAN","LA ESTRELLITA",,"312"
"CARCHI","TULCAN","TULCAN","LAS GRADAS",,"313"
"CARCHI","TULCAN","TULCAN","TULCAN",,"314"
"CARCHI","TULCAN","URBINA",,,"315"
"CAÑAR","AZOGUES","AURELIO BAYAS MARTINEZ",,,"316"
"CAÑAR","AZOGUES","AZOGUES","AZOGUES",,"317"
"CAÑAR","AZOGUES","AZOGUES","CIUDADELA DEL CHOFER",,"318"
"CAÑAR","AZOGUES","AZOGUES","FERROVIARIA",,"319"
"CAÑAR","AZOGUES","AZOGUES","LA PLAYA",,"320"
"CAÑAR","AZOGUES","AZOGUES","UCHUPUCUN",,"321"
"CAÑAR","AZOGUES","BORRERO",,,"322"
"CAÑAR","AZOGUES","COJITAMBO",,,"323"
"CAÑAR","AZOGUES","GUAPAN","AGUILAN",,"324"
"CAÑAR","AZOGUES","GUAPAN","GUAPAN",,"325"
"CAÑAR","AZOGUES","GUAPAN","ZHINDILIG",,"326"
"CAÑAR","AZOGUES","JAVIER LOYOLA / CHUQUIPATA","AYANCAY",,"327"
"CAÑAR","AZOGUES","JAVIER LOYOLA / CHUQUIPATA","JAVIER LOYOLA / CHUQUIPATA",,"328"
"CAÑAR","AZOGUES","LUIS CORDERO",,,"329"
"CAÑAR","AZOGUES","PINDILIG","PINDILIG",,"330"
"CAÑAR","AZOGUES","PINDILIG","SHAL",,"331"
"CAÑAR","AZOGUES","RIVERA",,,"332"
"CAÑAR","AZOGUES","SAN FRANCISCO",,,"333"
"CAÑAR","AZOGUES","SAN MIGUEL",,,"334"
"CAÑAR","AZOGUES","TADAY",,,"335"
"CAÑAR","BIBLIAN","BIBLIAN",,,"336"
"CAÑAR","BIBLIAN","JERUSALEN",,,"337"
"CAÑAR","BIBLIAN","NAZON",,,"338"
"CAÑAR","BIBLIAN","SAN FCO. DE SAGEO",,,"339"
"CAÑAR","BIBLIAN","TURUPAMBA",,,"340"
"CAÑAR","CAÑAR","CAÑAR","CAÑAR",,"341"
"CAÑAR","CAÑAR","CAÑAR","NAR",,"342"
"CAÑAR","CAÑAR","CAÑAR","QUILLOAC",,"343"
"CAÑAR","CAÑAR","CHONTAMARCA","CHONTAMARCA",,"344"
"CAÑAR","CAÑAR","CHONTAMARCA","CIMIENTOS",,"345"
"CAÑAR","CAÑAR","CHOROCOPTE",,,"346"
"CAÑAR","CAÑAR","DUCUR","CHIL CHIL",,"347"
"CAÑAR","CAÑAR","DUCUR","DUCUR",,"348"
"CAÑAR","CAÑAR","DUCUR","JAVIN",,"349"
"CAÑAR","CAÑAR","GRAL.MORALES / SOCARTE",,,"350"
"CAÑAR","CAÑAR","GUALLETURO","GER",,"351"
"CAÑAR","CAÑAR","GUALLETURO","GUALLETURO",,"352"
"CAÑAR","CAÑAR","GUALLETURO","PURUBIN",,"353"
"CAÑAR","CAÑAR","GUALLETURO","SHUYA",,"354"
"CAÑAR","CAÑAR","HONORATO VASQUEZ",,,"355"
"CAÑAR","CAÑAR","INGAPIRCA","INGAPIRCA",,"356"
"CAÑAR","CAÑAR","INGAPIRCA","SISID",,"357"
"CAÑAR","CAÑAR","JUNCAL","CHARCAY",,"358"
"CAÑAR","CAÑAR","JUNCAL","JUNCAL",,"359"
"CAÑAR","CAÑAR","SAN ANTONIO","CARGUA",,"360"
"CAÑAR","CAÑAR","SAN ANTONIO","MANTA REAL",,"361"
"CAÑAR","CAÑAR","SAN ANTONIO","SAN ANTONIO",,"362"
"CAÑAR","CAÑAR","SAN ANTONIO","ZHUCAY",,"363"
"CAÑAR","CAÑAR","VENTURA",,,"364"
"CAÑAR","CAÑAR","ZHUD",,,"365"
"CAÑAR","DELEG","DELEG","BAYANDEL",,"366"
"CAÑAR","DELEG","DELEG","DELEG",,"367"
"CAÑAR","DELEG","DELEG","HORNAPALA",,"368"
"CAÑAR","DELEG","SOLANO",,,"369"
"CAÑAR","EL TAMBO","EL TAMBO","EL TAMBO",,"370"
"CAÑAR","EL TAMBO","EL TAMBO","MARIA AUXILIADORA",,"371"
"CAÑAR","EL TAMBO","EL TAMBO","PILCOPATA",,"372"
"CAÑAR","LA TRONCAL","LA TRONCAL","COCHANCAY",,"373"
"CAÑAR","LA TRONCAL","LA TRONCAL","JAIME ROLDOS",,"374"
"CAÑAR","LA TRONCAL","LA TRONCAL","JULIO MARIA MATOVELLE",,"375"
"CAÑAR","LA TRONCAL","LA TRONCAL","LA TRONCAL",,"376"
"CAÑAR","LA TRONCAL","LA TRONCAL","ROBERTO ISAIAS",,"377"
"CAÑAR","LA TRONCAL","LA TRONCAL","VOLUNTAD DE DIOS",,"378"
